<DTYYYYMMDD>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20210615;094500;1.21363;1.21369;1.21308;1.21310;979
20210615;100000;1.21310;1.21421;1.21309;1.21405;1161
20210615;101500;1.21405;1.21441;1.21369;1.21420;705
20210615;103000;1.21420;1.21461;1.21385;1.21457;747
20210615;104500;1.21458;1.21473;1.21422;1.21437;795
20210615;110000;1.21438;1.21457;1.21421;1.21427;726
20210615;111500;1.21427;1.21434;1.21395;1.21412;709
20210615;113000;1.21412;1.21434;1.21330;1.21331;694
20210615;114500;1.21332;1.21350;1.21304;1.21304;753
20210615;120000;1.21303;1.21305;1.21207;1.21216;1062
20210615;121500;1.21215;1.21279;1.21211;1.21263;631
20210615;123000;1.21264;1.21272;1.21228;1.21266;610
20210615;124500;1.21266;1.21267;1.21211;1.21234;705
20210615;130000;1.21232;1.21267;1.21220;1.21257;677
20210615;131500;1.21258;1.21274;1.21222;1.21229;518
20210615;133000;1.21227;1.21256;1.21212;1.21234;509
20210615;134500;1.21232;1.21233;1.21130;1.21183;615
20210615;140000;1.21183;1.21207;1.21170;1.21195;653
20210615;141500;1.21196;1.21198;1.21097;1.21107;801
20210615;143000;1.21107;1.21141;1.21094;1.21134;735
20210615;144500;1.21133;1.21133;1.21060;1.21073;729
20210615;150000;1.21070;1.21104;1.21058;1.21082;704
20210615;151500;1.21082;1.21154;1.21078;1.21135;718
20210615;153000;1.21135;1.21186;1.21062;1.21063;1377
20210615;154500;1.21064;1.21120;1.21014;1.21118;1198
20210615;160000;1.21118;1.21177;1.21091;1.21149;1156
20210615;161500;1.21147;1.21247;1.21145;1.21213;1036
20210615;163000;1.21209;1.21215;1.21165;1.21189;1116
20210615;164500;1.21189;1.21299;1.21164;1.21270;1191
20210615;170000;1.21269;1.21302;1.21253;1.21291;1177
20210615;171500;1.21291;1.21293;1.21230;1.21254;926
20210615;173000;1.21254;1.21257;1.21175;1.21190;945
20210615;174500;1.21190;1.21270;1.21186;1.21259;1264
20210615;180000;1.21259;1.21263;1.21222;1.21231;729
20210615;181500;1.21231;1.21311;1.21231;1.21274;621
20210615;183000;1.21274;1.21286;1.21253;1.21271;562
20210615;184500;1.21267;1.21271;1.21193;1.21194;525
20210615;190000;1.21194;1.21218;1.21174;1.21207;611
20210615;191500;1.21208;1.21218;1.21191;1.21209;461
20210615;193000;1.21209;1.21238;1.21202;1.21236;385
20210615;194500;1.21236;1.21259;1.21226;1.21240;529
20210615;200000;1.21241;1.21253;1.21219;1.21230;484
20210615;201500;1.21230;1.21249;1.21221;1.21239;330
20210615;203000;1.21237;1.21244;1.21222;1.21233;283
20210615;204500;1.21235;1.21265;1.21233;1.21242;347
20210615;210000;1.21241;1.21262;1.21237;1.21242;351
20210615;211500;1.21242;1.21297;1.21242;1.21290;405
20210615;213000;1.21290;1.21290;1.21258;1.21259;260
20210615;214500;1.21258;1.21264;1.21233;1.21248;416
20210615;220000;1.21247;1.21250;1.21230;1.21230;361
20210615;221500;1.21230;1.21246;1.21228;1.21235;330
20210615;223000;1.21232;1.21267;1.21232;1.21265;220
20210615;224500;1.21265;1.21281;1.21252;1.21281;267
20210615;230000;1.21281;1.21282;1.21249;1.21272;348
20210615;231500;1.21272;1.21291;1.21271;1.21287;122
20210615;233000;1.21287;1.21292;1.21268;1.21270;218
20210615;234500;1.21269;1.21275;1.21254;1.21264;323
20210616;000000;1.21256;1.21261;1.21230;1.21237;110
20210616;001500;1.21233;1.21255;1.21233;1.21245;74
20210616;003000;1.21245;1.21282;1.21245;1.21280;89
20210616;004500;1.21284;1.21288;1.21271;1.21288;178
20210616;010000;1.21285;1.21285;1.21264;1.21266;197
20210616;011500;1.21266;1.21270;1.21260;1.21260;110
20210616;013000;1.21260;1.21275;1.21260;1.21275;142
20210616;014500;1.21275;1.21280;1.21260;1.21266;300
20210616;020000;1.21265;1.21268;1.21255;1.21257;170
20210616;021500;1.21257;1.21263;1.21245;1.21247;172
20210616;023000;1.21246;1.21252;1.21236;1.21240;175
20210616;024500;1.21240;1.21256;1.21240;1.21246;197
20210616;030000;1.21246;1.21257;1.21236;1.21243;253
20210616;031500;1.21243;1.21258;1.21241;1.21247;272
20210616;033000;1.21247;1.21270;1.21245;1.21261;204
20210616;034500;1.21260;1.21268;1.21225;1.21227;382
20210616;040000;1.21227;1.21238;1.21211;1.21226;381
20210616;041500;1.21226;1.21234;1.21205;1.21227;434
20210616;043000;1.21225;1.21228;1.21210;1.21218;498
20210616;044500;1.21217;1.21236;1.21217;1.21220;499
20210616;050000;1.21220;1.21225;1.21206;1.21206;299
20210616;051500;1.21207;1.21211;1.21181;1.21185;340
20210616;053000;1.21185;1.21193;1.21167;1.21185;356
20210616;054500;1.21186;1.21220;1.21182;1.21218;369
20210616;060000;1.21219;1.21222;1.21207;1.21212;340
20210616;061500;1.21212;1.21248;1.21212;1.21246;244
20210616;063000;1.21246;1.21251;1.21230;1.21240;227
20210616;064500;1.21240;1.21242;1.21225;1.21227;288
20210616;070000;1.21227;1.21244;1.21221;1.21225;409
20210616;071500;1.21226;1.21261;1.21225;1.21253;417
20210616;073000;1.21253;1.21282;1.21249;1.21273;403
20210616;074500;1.21273;1.21289;1.21273;1.21285;239
20210616;080000;1.21284;1.21292;1.21275;1.21279;284
20210616;081500;1.21279;1.21296;1.21279;1.21289;207
20210616;083000;1.21289;1.21301;1.21283;1.21293;328
20210616;084500;1.21293;1.21310;1.21284;1.21300;357
20210616;090000;1.21300;1.21301;1.21234;1.21248;736
20210616;091500;1.21250;1.21270;1.21228;1.21265;639
20210616;093000;1.21264;1.21348;1.21263;1.21331;864
20210616;094500;1.21331;1.21332;1.21269;1.21293;948
20210616;100000;1.21294;1.21299;1.21181;1.21223;1446
20210616;101500;1.21223;1.21330;1.21193;1.21293;1078
20210616;103000;1.21294;1.21297;1.21244;1.21253;771
20210616;104500;1.21253;1.21330;1.21248;1.21326;664
20210616;110000;1.21325;1.21338;1.21266;1.21288;769
20210616;111500;1.21289;1.21301;1.21257;1.21264;706
20210616;113000;1.21265;1.21291;1.21232;1.21283;780
20210616;114500;1.21283;1.21291;1.21248;1.21286;706
20210616;120000;1.21286;1.21293;1.21244;1.21264;624
20210616;121500;1.21263;1.21264;1.21212;1.21222;547
20210616;123000;1.21223;1.21240;1.21204;1.21218;523
20210616;124500;1.21218;1.21254;1.21208;1.21248;695
20210616;130000;1.21249;1.21271;1.21205;1.21207;753
20210616;131500;1.21210;1.21252;1.21210;1.21237;639
20210616;133000;1.21236;1.21237;1.21173;1.21175;600
20210616;134500;1.21175;1.21200;1.21151;1.21167;654
20210616;140000;1.21167;1.21180;1.21144;1.21161;651
20210616;141500;1.21161;1.21194;1.21160;1.21187;643
20210616;143000;1.21187;1.21206;1.21168;1.21178;642
20210616;144500;1.21177;1.21195;1.21154;1.21172;698
20210616;150000;1.21173;1.21248;1.21159;1.21244;719
20210616;151500;1.21244;1.21276;1.21236;1.21252;788
20210616;153000;1.21251;1.21262;1.21238;1.21252;276
20210616;171500;1.21251;1.21269;1.21230;1.21248;642
20210616;173000;1.21244;1.21267;1.21241;1.21246;571
20210616;174500;1.21246;1.21260;1.21179;1.21182;1016
20210616;180000;1.21182;1.21210;1.21169;1.21192;683
20210616;181500;1.21192;1.21195;1.21167;1.21176;416
20210616;183000;1.21175;1.21183;1.21124;1.21129;605
20210616;184500;1.21129;1.21185;1.21124;1.21179;681
20210616;190000;1.21178;1.21217;1.21149;1.21158;738
20210616;191500;1.21158;1.21174;1.21125;1.21144;609
20210616;193000;1.21144;1.21168;1.21132;1.21133;519
20210616;194500;1.21136;1.21183;1.21129;1.21176;386
20210616;200000;1.21176;1.21176;1.21147;1.21154;376
20210616;201500;1.21154;1.21163;1.21133;1.21134;321
20210616;203000;1.21133;1.21138;1.21119;1.21136;278
20210616;204500;1.21136;1.21160;1.21115;1.21160;574
20210616;210000;1.20949;1.20949;1.20408;1.20433;4700
20210616;211500;1.20433;1.20542;1.20326;1.20439;3894
20210616;213000;1.20436;1.20489;1.20149;1.20154;4817
20210616;214500;1.20154;1.20296;1.20084;1.20179;3615
20210616;220000;1.20178;1.20369;1.20136;1.20220;2863
20210616;221500;1.20220;1.20280;1.20159;1.20169;1802
20210616;223000;1.20168;1.20203;1.20083;1.20092;1493
20210616;224500;1.20091;1.20125;1.20039;1.20049;1684
20210616;230000;1.20048;1.20118;1.20003;1.20008;1082
20210616;231500;1.20007;1.20035;1.19979;1.19989;892
20210616;233000;1.19989;1.20009;1.19953;1.19964;748
20210616;234500;1.19963;1.20016;1.19940;1.19943;908
20210617;000000;1.19939;1.19963;1.19936;1.19945;146
20210617;001500;1.19945;1.19965;1.19908;1.19935;186
20210617;003000;1.19957;1.19960;1.19940;1.19943;113
20210617;004500;1.19941;1.19955;1.19910;1.19932;214
20210617;010000;1.19933;1.19947;1.19927;1.19940;322
20210617;011500;1.19939;1.19964;1.19928;1.19950;239
20210617;013000;1.19950;1.19965;1.19934;1.19949;262
20210617;014500;1.19950;1.19985;1.19949;1.19980;467
20210617;020000;1.19980;1.19981;1.19914;1.19939;560
20210617;021500;1.19940;1.19949;1.19904;1.19915;303
20210617;023000;1.19914;1.19922;1.19866;1.19912;493
20210617;024500;1.19914;1.19956;1.19900;1.19952;594
20210617;030000;1.19951;1.19957;1.19860;1.19860;1003
20210617;031500;1.19859;1.19934;1.19841;1.19931;1213
20210617;033000;1.19932;1.19955;1.19913;1.19923;932
20210617;034500;1.19923;1.19923;1.19869;1.19883;1284
20210617;040000;1.19883;1.19962;1.19877;1.19960;1133
20210617;041500;1.19961;1.19991;1.19936;1.19979;748
20210617;043000;1.19979;1.19998;1.19925;1.19958;1245
20210617;044500;1.19958;1.20008;1.19935;1.19980;1005
20210617;050000;1.19980;1.20040;1.19975;1.20023;926
20210617;051500;1.20024;1.20039;1.20010;1.20023;605
20210617;053000;1.20023;1.20024;1.19977;1.20014;666
20210617;054500;1.20015;1.20049;1.20013;1.20023;513
20210617;060000;1.20023;1.20041;1.20015;1.20025;465
20210617;061500;1.20025;1.20027;1.19980;1.19981;407
20210617;063000;1.19981;1.19992;1.19967;1.19974;468
20210617;064500;1.19974;1.19975;1.19936;1.19936;414
20210617;070000;1.19936;1.19959;1.19933;1.19945;487
20210617;071500;1.19944;1.19967;1.19938;1.19943;390
20210617;073000;1.19943;1.19967;1.19937;1.19965;300
20210617;074500;1.19965;1.20019;1.19964;1.20011;440
20210617;080000;1.20010;1.20010;1.19967;1.19972;348
20210617;081500;1.19972;1.19984;1.19958;1.19984;284
20210617;083000;1.19985;1.20034;1.19969;1.20030;549
20210617;084500;1.20029;1.20064;1.20003;1.20003;608
20210617;090000;1.20000;1.20014;1.19734;1.19838;1914
20210617;091500;1.19836;1.19937;1.19833;1.19901;1416
20210617;093000;1.19901;1.19928;1.19800;1.19802;1325
20210617;094500;1.19802;1.19894;1.19796;1.19868;1388
20210617;100000;1.19868;1.19894;1.19603;1.19603;1927
20210617;101500;1.19603;1.19622;1.19504;1.19513;1941
20210617;103000;1.19513;1.19514;1.19426;1.19464;1607
20210617;104500;1.19463;1.19550;1.19455;1.19546;1425
20210617;110000;1.19542;1.19644;1.19537;1.19589;1517
20210617;111500;1.19588;1.19590;1.19464;1.19561;1320
20210617;113000;1.19560;1.19572;1.19457;1.19496;1163
20210617;114500;1.19496;1.19502;1.19361;1.19478;1416
20210617;120000;1.19475;1.19550;1.19470;1.19542;1074
20210617;121500;1.19541;1.19570;1.19472;1.19507;1073
20210617;123000;1.19507;1.19563;1.19473;1.19542;1061
20210617;124500;1.19542;1.19542;1.19425;1.19511;1305
20210617;130000;1.19511;1.19531;1.19390;1.19393;978
20210617;131500;1.19393;1.19394;1.19295;1.19324;1138
20210617;133000;1.19323;1.19380;1.19283;1.19297;1203
20210617;134500;1.19299;1.19339;1.19262;1.19317;1198
20210617;140000;1.19317;1.19352;1.19289;1.19300;1198
20210617;141500;1.19300;1.19371;1.19300;1.19349;1164
20210617;143000;1.19349;1.19373;1.19310;1.19330;995
20210617;144500;1.19327;1.19382;1.19324;1.19361;1177
20210617;150000;1.19361;1.19434;1.19341;1.19360;1411
20210617;151500;1.19365;1.19410;1.19355;1.19405;1283
20210617;153000;1.19404;1.19471;1.19338;1.19377;2116
20210617;154500;1.19377;1.19393;1.19302;1.19312;1482
20210617;160000;1.19312;1.19361;1.19272;1.19330;1458
20210617;161500;1.19329;1.19452;1.19326;1.19452;1369
20210617;163000;1.19454;1.19513;1.19395;1.19397;1864
20210617;164500;1.19397;1.19406;1.19300;1.19303;1706
20210617;170000;1.19303;1.19352;1.19213;1.19236;1927
20210617;171500;1.19236;1.19302;1.19215;1.19296;1346
20210617;173000;1.19296;1.19338;1.19231;1.19337;1458
20210617;174500;1.19337;1.19426;1.19318;1.19397;1958
20210617;180000;1.19397;1.19427;1.19219;1.19234;1638
20210617;181500;1.19234;1.19249;1.19129;1.19211;1615
20210617;183000;1.19212;1.19223;1.19098;1.19107;1168
20210617;184500;1.19108;1.19121;1.19059;1.19108;1251
20210617;190000;1.19107;1.19123;1.19067;1.19106;987
20210617;191500;1.19103;1.19103;1.18918;1.18940;1568
20210617;193000;1.18941;1.19019;1.18921;1.18999;1270
20210617;194500;1.18999;1.19015;1.18943;1.18960;1027
20210617;200000;1.18961;1.19128;1.18960;1.19071;1205
20210617;201500;1.19071;1.19129;1.19056;1.19092;1146
20210617;203000;1.19093;1.19168;1.19093;1.19150;927
20210617;204500;1.19150;1.19178;1.19130;1.19162;739
20210617;210000;1.19162;1.19186;1.19142;1.19161;897
20210617;211500;1.19162;1.19208;1.19155;1.19197;588
20210617;223000;1.19073;1.19079;1.19014;1.19041;539
20210617;224500;1.19043;1.19073;1.19008;1.19025;802
20210617;230000;1.19025;1.19040;1.19010;1.19032;425
20210617;231500;1.19032;1.19054;1.19020;1.19030;261
20210617;233000;1.19030;1.19099;1.19030;1.19081;330
20210617;234500;1.19081;1.19083;1.19054;1.19069;554
20210618;000000;1.19056;1.19070;1.19037;1.19056;134
20210618;001500;1.19053;1.19073;1.19052;1.19061;119
20210618;003000;1.19072;1.19078;1.19049;1.19070;247
20210618;004500;1.19072;1.19081;1.19056;1.19059;222
20210618;010000;1.19059;1.19125;1.19058;1.19121;440
20210618;011500;1.19121;1.19125;1.19094;1.19094;249
20210618;013000;1.19094;1.19134;1.19093;1.19115;342
20210618;014500;1.19114;1.19122;1.19098;1.19115;268
20210618;020000;1.19115;1.19132;1.19109;1.19130;354
20210618;021500;1.19130;1.19130;1.19114;1.19125;273
20210618;023000;1.19125;1.19125;1.19088;1.19112;293
20210618;024500;1.19112;1.19154;1.19110;1.19131;279
20210618;030000;1.19130;1.19135;1.19046;1.19089;840
20210618;031500;1.19090;1.19124;1.19071;1.19123;909
20210618;033000;1.19123;1.19133;1.19100;1.19116;611
20210618;034500;1.19116;1.19127;1.19048;1.19074;919
20210618;040000;1.19074;1.19099;1.19059;1.19074;864
20210618;041500;1.19076;1.19089;1.19063;1.19071;730
20210618;043000;1.19073;1.19155;1.19071;1.19141;855
20210618;044500;1.19141;1.19155;1.19118;1.19152;682
20210618;050000;1.19151;1.19177;1.19149;1.19160;565
20210618;051500;1.19160;1.19160;1.19127;1.19155;563
20210618;053000;1.19155;1.19199;1.19138;1.19190;857
20210618;054500;1.19190;1.19200;1.19172;1.19188;750
20210618;060000;1.19187;1.19231;1.19186;1.19229;765
20210618;061500;1.19230;1.19247;1.19215;1.19246;396
20210618;063000;1.19247;1.19251;1.19222;1.19224;426
20210618;064500;1.19224;1.19229;1.19214;1.19219;354
20210618;070000;1.19220;1.19220;1.19179;1.19182;351
20210618;071500;1.19183;1.19190;1.19166;1.19167;328
20210618;073000;1.19167;1.19167;1.19133;1.19137;363
20210618;074500;1.19137;1.19166;1.19129;1.19135;423
20210618;080000;1.19135;1.19144;1.19008;1.19009;878
20210618;081500;1.19009;1.19041;1.18953;1.18970;938
20210618;083000;1.18970;1.19026;1.18964;1.19025;923
20210618;084500;1.19025;1.19079;1.19015;1.19047;1111
20210618;090000;1.19048;1.19051;1.18963;1.19029;1469
20210618;091500;1.19029;1.19089;1.19010;1.19034;1311
20210618;093000;1.19036;1.19055;1.18986;1.18996;1164
20210618;094500;1.18994;1.19017;1.18853;1.18909;1630
20210618;100000;1.18910;1.19066;1.18905;1.19037;1774
20210618;101500;1.19037;1.19061;1.18942;1.18987;1438
20210618;103000;1.18986;1.19080;1.18948;1.19078;1213
20210618;104500;1.19078;1.19198;1.19076;1.19154;1398
20210618;110000;1.19156;1.19183;1.19107;1.19132;1405
20210618;111500;1.19133;1.19244;1.19128;1.19235;1212
20210618;113000;1.19234;1.19235;1.19118;1.19162;1439
20210618;114500;1.19160;1.19160;1.19102;1.19129;919
20210618;120000;1.19129;1.19167;1.19054;1.19147;1121
20210618;121500;1.19147;1.19221;1.19135;1.19210;1212
20210618;123000;1.19210;1.19217;1.19127;1.19141;1042
20210618;124500;1.19141;1.19186;1.19093;1.19168;1113
20210618;130000;1.19169;1.19170;1.19091;1.19153;1122
20210618;131500;1.19153;1.19222;1.19153;1.19169;951
20210618;133000;1.19168;1.19209;1.19153;1.19162;795
20210618;134500;1.19162;1.19202;1.19157;1.19159;699
20210618;140000;1.19159;1.19163;1.19118;1.19152;983
20210618;141500;1.19152;1.19163;1.19095;1.19098;844
20210618;143000;1.19097;1.19123;1.19058;1.19083;787
20210618;144500;1.19083;1.19124;1.19054;1.19111;900
20210618;150000;1.19110;1.19120;1.18960;1.18986;1598
20210618;151500;1.18984;1.18997;1.18674;1.18733;2825
20210618;153000;1.18731;1.18943;1.18728;1.18901;2325
20210618;154500;1.18899;1.18924;1.18807;1.18877;1993
20210618;160000;1.18877;1.18878;1.18770;1.18773;1810
20210618;161500;1.18774;1.18783;1.18699;1.18741;1781
20210618;163000;1.18740;1.18769;1.18708;1.18727;506
20210618;181500;1.18579;1.18608;1.18537;1.18559;1280
20210618;183000;1.18559;1.18713;1.18541;1.18635;1621
20210618;184500;1.18636;1.18733;1.18631;1.18725;1294
20210618;190000;1.18725;1.18822;1.18713;1.18798;1192
20210618;191500;1.18797;1.18798;1.18736;1.18741;1172
20210618;193000;1.18741;1.18755;1.18716;1.18728;957
20210618;194500;1.18729;1.18748;1.18708;1.18745;767
20210618;200000;1.18745;1.18820;1.18727;1.18788;842
20210618;201500;1.18788;1.18809;1.18752;1.18752;780
20210618;203000;1.18752;1.18792;1.18745;1.18784;785
20210618;204500;1.18784;1.18804;1.18752;1.18775;1007
20210618;210000;1.18775;1.18788;1.18745;1.18745;958
20210618;211500;1.18745;1.18767;1.18706;1.18726;1116
20210618;213000;1.18727;1.18744;1.18703;1.18727;912
20210618;214500;1.18726;1.18774;1.18714;1.18717;914
20210618;220000;1.18718;1.18760;1.18703;1.18760;875
20210618;221500;1.18759;1.18782;1.18743;1.18758;787
20210618;223000;1.18758;1.18758;1.18711;1.18711;593
20210618;224500;1.18711;1.18727;1.18668;1.18680;923
20210618;230000;1.18679;1.18701;1.18655;1.18664;825
20210618;231500;1.18665;1.18670;1.18610;1.18631;400
20210618;233000;1.18630;1.18631;1.18571;1.18611;501
20210618;234500;1.18611;1.18619;1.18569;1.18597;506
20210621;000000;1.18550;1.18589;1.18550;1.18587;65
20210621;001500;1.18588;1.18593;1.18568;1.18589;78
20210621;003000;1.18594;1.18701;1.18592;1.18623;184
20210621;004500;1.18623;1.18688;1.18609;1.18660;128
20210621;010000;1.18654;1.18737;1.18636;1.18693;601
20210621;011500;1.18693;1.18724;1.18675;1.18675;371
20210621;013000;1.18675;1.18716;1.18669;1.18693;494
20210621;014500;1.18694;1.18725;1.18688;1.18721;268
20210621;020000;1.18721;1.18744;1.18704;1.18721;328
20210621;021500;1.18720;1.18750;1.18714;1.18741;285
20210621;023000;1.18739;1.18753;1.18691;1.18705;340
20210621;024500;1.18704;1.18734;1.18693;1.18706;424
20210621;030000;1.18703;1.18766;1.18673;1.18745;955
20210621;031500;1.18746;1.18757;1.18702;1.18725;705
20210621;033000;1.18725;1.18755;1.18702;1.18744;991
20210621;034500;1.18743;1.18761;1.18711;1.18725;863
20210621;040000;1.18725;1.18733;1.18634;1.18681;996
20210621;041500;1.18681;1.18739;1.18674;1.18695;1138
20210621;043000;1.18695;1.18728;1.18679;1.18693;1022
20210621;044500;1.18693;1.18718;1.18611;1.18614;825
20210621;050000;1.18610;1.18728;1.18605;1.18717;1107
20210621;051500;1.18718;1.18733;1.18688;1.18689;1182
20210621;053000;1.18690;1.18715;1.18654;1.18664;890
20210621;054500;1.18664;1.18669;1.18593;1.18655;748
20210621;060000;1.18656;1.18659;1.18598;1.18602;1028
20210621;061500;1.18604;1.18605;1.18543;1.18587;1332
20210621;063000;1.18588;1.18592;1.18503;1.18513;1463
20210621;064500;1.18514;1.18576;1.18477;1.18562;1251
20210621;070000;1.18562;1.18628;1.18559;1.18619;946
20210621;071500;1.18619;1.18620;1.18581;1.18588;780
20210621;073000;1.18589;1.18605;1.18517;1.18579;813
20210621;074500;1.18579;1.18659;1.18570;1.18659;657
20210621;080000;1.18659;1.18659;1.18615;1.18617;539
20210621;081500;1.18617;1.18635;1.18559;1.18634;586
20210621;083000;1.18634;1.18650;1.18587;1.18634;803
20210621;084500;1.18634;1.18698;1.18615;1.18687;883
20210621;090000;1.18687;1.18757;1.18661;1.18740;1381
20210621;091500;1.18740;1.18784;1.18712;1.18757;1224
20210621;093000;1.18757;1.18812;1.18747;1.18778;1195
20210621;094500;1.18777;1.18849;1.18744;1.18756;1486
20210621;100000;1.18755;1.18770;1.18601;1.18621;1662
20210621;101500;1.18624;1.18626;1.18514;1.18616;1467
20210621;103000;1.18616;1.18770;1.18603;1.18762;1622
20210621;104500;1.18761;1.18847;1.18739;1.18818;1808
20210621;110000;1.18818;1.18912;1.18790;1.18879;1332
20210621;111500;1.18879;1.18883;1.18840;1.18858;967
20210621;113000;1.18859;1.18920;1.18857;1.18897;1127
20210621;114500;1.18896;1.18938;1.18880;1.18932;1125
20210621;120000;1.18931;1.18950;1.18883;1.18903;1099
20210621;121500;1.18903;1.18939;1.18865;1.18937;1187
20210621;123000;1.18936;1.18979;1.18928;1.18948;1028
20210621;124500;1.18949;1.18978;1.18938;1.18977;844
20210621;130000;1.18976;1.18998;1.18960;1.18976;915
20210621;131500;1.18976;1.18986;1.18928;1.18947;839
20210621;133000;1.18947;1.18970;1.18908;1.18945;945
20210621;134500;1.18942;1.18988;1.18942;1.18953;723
20210621;140000;1.18953;1.18967;1.18914;1.18964;1004
20210621;141500;1.18964;1.18970;1.18903;1.18938;1013
20210621;143000;1.18939;1.18961;1.18863;1.18875;991
20210621;144500;1.18875;1.18952;1.18849;1.18950;1160
20210621;150000;1.18951;1.18954;1.18872;1.18907;1047
20210621;151500;1.18907;1.18909;1.18851;1.18869;1327
20210621;153000;1.18869;1.18896;1.18856;1.18876;1210
20210621;154500;1.18878;1.18934;1.18863;1.18926;1261
20210621;160000;1.18928;1.18935;1.18903;1.18908;983
20210621;161500;1.18908;1.19058;1.18895;1.19018;1306
20210621;163000;1.19019;1.19075;1.18970;1.19033;1980
20210621;164500;1.19031;1.19117;1.18986;1.19110;1686
20210621;170000;1.19110;1.19188;1.19090;1.19172;1686
20210621;171500;1.19173;1.19197;1.19128;1.19169;1637
20210621;173000;1.19169;1.19197;1.19109;1.19192;1565
20210621;174500;1.19192;1.19206;1.19102;1.19106;1614
20210621;180000;1.19106;1.19162;1.19087;1.19138;1332
20210621;181500;1.19138;1.19171;1.19099;1.19111;1119
20210621;183000;1.19111;1.19115;1.19039;1.19097;1230
20210621;184500;1.19097;1.19120;1.19085;1.19087;940
20210621;190000;1.19087;1.19147;1.19087;1.19107;751
20210621;191500;1.19107;1.19126;1.19070;1.19117;647
20210621;193000;1.19117;1.19212;1.19116;1.19200;705
20210621;194500;1.19200;1.19211;1.19179;1.19190;730
20210621;200000;1.19191;1.19210;1.19168;1.19186;683
20210621;201500;1.19186;1.19205;1.19172;1.19177;678
20210621;203000;1.19178;1.19187;1.19150;1.19161;780
20210621;204500;1.19161;1.19173;1.19139;1.19140;692
20210621;210000;1.19138;1.19144;1.19101;1.19136;713
20210621;211500;1.19136;1.19163;1.19124;1.19143;591
20210621;213000;1.19143;1.19157;1.19132;1.19138;744
20210621;214500;1.19138;1.19161;1.19081;1.19081;673
20210621;220000;1.19081;1.19175;1.19081;1.19160;527
20210621;221500;1.19159;1.19195;1.19154;1.19170;590
20210621;223000;1.19169;1.19180;1.19152;1.19153;447
20210621;224500;1.19153;1.19193;1.19150;1.19186;573
20210621;230000;1.19186;1.19205;1.19164;1.19178;480
20210621;231500;1.19177;1.19183;1.19151;1.19159;237
20210621;233000;1.19158;1.19192;1.19158;1.19189;194
20210621;234500;1.19189;1.19191;1.19171;1.19185;396
20210622;000000;1.19166;1.19180;1.19127;1.19159;166
20210622;001500;1.19152;1.19185;1.19147;1.19159;135
20210622;003000;1.19172;1.19183;1.19155;1.19177;185
20210622;004500;1.19177;1.19191;1.19161;1.19191;120
20210622;010000;1.19189;1.19201;1.19175;1.19191;391
20210622;011500;1.19191;1.19192;1.19174;1.19183;242
20210622;013000;1.19184;1.19193;1.19134;1.19140;444
20210622;014500;1.19140;1.19152;1.19136;1.19137;158
20210622;020000;1.19137;1.19144;1.19107;1.19109;444
20210622;021500;1.19109;1.19155;1.19104;1.19155;325
20210622;023000;1.19159;1.19181;1.19153;1.19167;385
20210622;024500;1.19167;1.19167;1.19112;1.19120;248
20210622;030000;1.19123;1.19124;1.19078;1.19088;575
20210622;031500;1.19088;1.19143;1.19088;1.19110;467
20210622;033000;1.19110;1.19118;1.19074;1.19077;366
20210622;034500;1.19077;1.19091;1.19049;1.19082;640
20210622;040000;1.19081;1.19088;1.19007;1.19043;914
20210622;041500;1.19043;1.19048;1.19009;1.19048;662
20210622;043000;1.19048;1.19071;1.19031;1.19071;702
20210622;044500;1.19072;1.19077;1.19029;1.19066;707
20210622;050000;1.19067;1.19079;1.19024;1.19031;622
20210622;051500;1.19031;1.19067;1.19025;1.19061;433
20210622;053000;1.19060;1.19083;1.19058;1.19064;527
20210622;054500;1.19064;1.19097;1.19045;1.19097;666
20210622;060000;1.19092;1.19113;1.19087;1.19107;246
20210622;061500;1.19107;1.19153;1.19107;1.19150;301
20210622;063000;1.19149;1.19151;1.19111;1.19117;217
20210622;064500;1.19117;1.19129;1.19103;1.19118;188
20210622;070000;1.19118;1.19123;1.19097;1.19098;155
20210622;071500;1.19098;1.19113;1.19088;1.19092;121
20210622;073000;1.19092;1.19097;1.19063;1.19068;124
20210622;074500;1.19068;1.19075;1.19024;1.19027;168
20210622;080000;1.19027;1.19053;1.19017;1.19017;191
20210622;081500;1.19017;1.19017;1.18973;1.18977;220
20210622;083000;1.18977;1.19019;1.18957;1.19018;336
20210622;084500;1.19018;1.19026;1.18918;1.18918;408
20210622;090000;1.18918;1.18977;1.18918;1.18943;801
20210622;091500;1.18943;1.18993;1.18927;1.18960;637
20210622;093000;1.18960;1.19041;1.18956;1.19025;687
20210622;094500;1.19025;1.19048;1.18981;1.18989;904
20210622;100000;1.18991;1.19068;1.18957;1.18958;1592
20210622;101500;1.18956;1.19072;1.18956;1.19034;1183
20210622;103000;1.19034;1.19108;1.19034;1.19103;1053
20210622;104500;1.19100;1.19113;1.18998;1.19017;1405
20210622;110000;1.19017;1.19018;1.18936;1.18937;1233
20210622;111500;1.18937;1.18969;1.18920;1.18955;901
20210622;113000;1.18955;1.19026;1.18942;1.18984;942
20210622;114500;1.18983;1.19006;1.18924;1.18968;849
20210622;120000;1.18968;1.18995;1.18933;1.18959;866
20210622;121500;1.18958;1.18975;1.18927;1.18928;696
